Patient Name: EQUIPO 4 2025, QA
Patient ID: Eq4-2025
Plan: PerfDiag
Course: C-Fisica
Date: Friday, August 07, 2026 2:49:08 PM
Exported by: paberbuj

Start: (-29.79, -28.61, 0.00)
End:   (30.24, -28.61, -0.23)

	40x40	20x20	10x10	Total
-23.603231	9.735119	0.000000	0.000000	9.735119
-23.578226	9.772983	0.000000	0.000000	9.772983
-23.553220	9.810848	0.000000	0.000000	9.810848
-23.528215	9.848713	0.000000	0.000000	9.848713
-23.503210	9.886578	0.000000	0.000000	9.886578
-23.478204	9.924443	0.000000	0.000000	9.924443
-23.453199	9.962308	0.000000	0.000000	9.962308
-23.428193	10.000173	0.000000	0.000000	10.000173
-23.403188	10.038038	0.000000	0.000000	10.038038
-23.378182	10.075903	0.000000	0.000000	10.075903
-23.353177	10.115060	0.000000	0.000000	10.115060
-23.328172	10.156821	0.000000	0.000000	10.156821
-23.303166	10.198581	0.000000	0.000000	10.198581
-23.278161	10.240343	0.000000	0.000000	10.240343
-23.253155	10.282104	0.000000	0.000000	10.282104
-23.228150	10.323866	0.000000	0.000000	10.323866
-23.203144	10.365628	0.000000	0.000000	10.365628
-23.178139	10.407391	0.000000	0.000000	10.407391
-23.153134	10.449153	0.000000	0.000000	10.449153
-23.128128	10.490917	0.000000	0.000000	10.490917
-23.103123	10.532883	0.000000	0.000000	10.532883
-23.078117	10.575253	0.000000	0.000000	10.575253
-23.053112	10.617623	0.000000	0.000000	10.617623
-23.028106	10.659995	0.000000	0.000000	10.659995
-23.003101	10.702367	0.000000	0.000000	10.702367
-22.978096	10.744740	0.000000	0.000000	10.744740
-22.953090	10.787113	0.000000	0.000000	10.787113
-22.928085	10.829488	0.000000	0.000000	10.829488
-22.903079	10.871863	0.000000	0.000000	10.871863
-22.878074	10.914238	0.000000	0.000000	10.914238
-22.853068	10.957395	0.034458	0.000000	10.991853
-22.828063	11.002094	0.136976	0.000000	11.139069
-22.803057	11.046791	0.239493	0.000000	11.286285
-22.778052	11.091488	0.342011	0.000000	11.433499
-22.753047	11.136185	0.444529	0.000000	11.580713
-22.728041	11.180880	0.547046	0.000000	11.727926
-22.703036	11.225575	0.649564	0.000000	11.875139
-22.678030	11.270269	0.752081	0.000000	12.022350
-22.653025	11.314963	0.854599	0.000000	12.169561
-22.628019	11.359655	0.957116	0.000000	12.316772
-22.603014	11.404936	1.026476	0.000000	12.431412
-22.578009	11.451369	1.030957	0.000000	12.482325
-22.553003	11.497801	1.035438	0.000000	12.533239
