Patient Name: EQUIPO 4 2025, QA
Patient ID: Eq4-2025
Plan: PerfDiag
Course: C-Fisica
Date: Friday, August 07, 2026 3:13:31 PM
Exported by: paberbuj

Start: (0.28, -20.02, 29.81)
End:   (-0.28, -20.02, -29.81)

	40x40	20x20	10x10	Total
-18.762331	105.477928	3.857861	0.000000	109.335789
-18.737321	105.526401	3.875547	0.000000	109.401948
-18.712310	105.572657	3.893401	0.053736	109.519794
-18.687300	105.618082	3.911318	0.127695	109.657094
-18.662290	105.663508	3.929234	0.201654	109.794396
-18.637280	105.708936	3.947150	0.275613	109.931700
-18.612270	105.754367	3.965067	0.349572	110.069006
-18.587260	105.799799	3.982983	0.423531	110.206314
-18.562250	105.845234	4.000900	0.497490	110.343624
-18.537240	105.890670	4.018816	0.571449	110.480936
-18.512229	105.936109	4.036733	0.645408	110.618250
-18.487219	105.981549	4.054649	0.719368	110.755566
-18.462209	106.024364	4.073341	0.742441	110.840147
-18.437199	106.066207	4.092320	0.746710	110.905236
-18.412189	106.108048	4.111299	0.750978	110.970325
-18.387179	106.149886	4.130280	0.755246	111.035412
-18.362169	106.191723	4.149260	0.759514	111.100498
-18.337158	106.233557	4.168242	0.763783	111.165582
-18.312148	106.275390	4.187224	0.768051	111.230664
-18.287138	106.317220	4.206206	0.772319	111.295746
-18.262128	106.359049	4.225190	0.776588	111.360826
-18.237118	106.400875	4.244173	0.780856	111.425904
-18.212108	106.441308	4.264209	0.785195	111.490712
-18.187098	106.481239	4.284625	0.789560	111.555424
-18.162088	106.521174	4.305041	0.793925	111.620140
-18.137077	106.561113	4.325457	0.798289	111.684860
-18.112067	106.601056	4.345873	0.802654	111.749583
