Patient Name: FANTOMARW3, 
Patient ID: 15072016
Plan: PDD_Eq4
Course: C1
Date: Thursday, July 21, 2016 5:41:05 PM
Exported by: laldrovandi

Start: (0.01, 0.03, 0.00)
End:   (0.00, 33.86, 0.00)

	4x4	10x10	20x20	40x40	4x4w15	10x10w15	40x30w15	4x4w30	10x10w30	40x30w30	4x4w45	10x10w45	40x20w45	4x4w60	10x10w60	40x15w60	Total
20.655089	32.005325	36.994107	40.957608	43.900847	32.937184	37.806192	43.240553	33.857248	38.582085	43.375106	33.461432	38.345281	42.392338	33.836544	38.692254	41.830619	612.214724
20.680095	31.960434	36.946105	40.908200	43.851304	32.891451	37.757816	43.191064	33.810986	38.533804	43.326618	33.415619	38.297046	42.343189	33.790574	38.643952	41.781538	611.449700
20.705101	31.915542	36.898103	40.858793	43.801762	32.845719	37.709440	43.141575	33.764723	38.485522	43.278131	33.369806	38.248811	42.294039	33.744603	38.595650	41.732456	610.684676
20.730108	31.870651	36.850101	40.809385	43.752220	32.799986	37.661064	43.092085	33.718461	38.437240	43.229643	33.323993	38.200576	42.244890	33.698632	38.547347	41.683375	609.919651
20.755114	31.825760	36.802099	40.759978	43.702678	32.754253	37.612688	43.042596	33.672198	38.388959	43.181156	33.278180	38.152341	42.195740	33.652662	38.499044	41.634293	609.154625
20.780120	31.780868	36.754098	40.710570	43.653136	32.708520	37.564312	42.993106	33.625936	38.340677	43.132668	33.232367	38.104106	42.146591	33.606691	38.450742	41.585211	608.389599
20.805126	31.735977	36.706096	40.661163	43.603593	32.662788	37.515936	42.943617	33.579673	38.292395	43.084181	33.186553	38.055871	42.097441	33.560720	38.402439	41.536129	607.624572
20.830132	31.691086	36.658094	40.611755	43.554051	32.617055	37.467559	42.894127	33.533411	38.244114	43.035693	33.140740	38.007636	42.048291	33.514749	38.354136	41.487047	606.859545
20.855138	31.646299	36.610092	40.562349	43.504509	32.571430	37.419153	42.844669	33.487203	38.195800	42.987163	33.094980	37.959367	41.999098	33.468807	38.305755	41.438011	606.094686
20.880145	31.602007	36.562090	40.512947	43.454967	32.526322	37.370605	42.795362	33.441255	38.147336	42.938430	33.049474	37.910939	41.949698	33.423004	38.257004	41.389193	605.330631
20.905151	31.557716	36.514088	40.463544	43.405425	32.481215	37.322057	42.746054	33.395307	38.098872	42.889697	33.003967	37.862511	41.900298	33.377201	38.208253	41.340374	604.566577
20.930157	31.513425	36.466086	40.414142	43.355882	32.436107	37.273509	42.696746	33.349359	38.050407	42.840964	32.958461	37.814083	41.850898	33.331397	38.159501	41.291556	603.802523
20.955163	31.469134	36.418084	40.364740	43.306340	32.390999	37.224960	42.647439	33.303410	38.001943	42.792231	32.912954	37.765654	41.801498	33.285594	38.110750	41.242738	603.038468
20.980169	31.424843	36.370082	40.315337	43.256798	32.345891	37.176412	42.598131	33.257462	37.953479	42.743498	32.867448	37.717226	41.752097	33.239791	38.061998	41.193919	602.274413
21.005175	31.380552	36.322080	40.265935	43.207256	32.300783	37.127864	42.548824	33.211514	37.905015	42.694765	32.821942	37.668798	41.702697	33.193987	38.013247	41.145101	601.510358
21.030182	31.336260	36.274078	40.216533	43.157714	32.255675	37.079316	42.499516	33.165566	37.856550	42.646031	32.776435	37.620369	41.653297	33.148184	37.964495	41.096282	600.746302
21.055188	31.291969	36.226076	40.167130	43.108171	32.210568	37.030767	42.450209	33.119618	37.808086	42.597298	32.730929	37.571941	41.603897	33.102381	37.915743	41.047464	599.982247
21.080194	31.247678	36.178074	40.117728	43.058629	32.165460	36.982219	42.400901	33.073669	37.759622	42.548565	32.685422	37.523513	41.554496	33.056577	37.866992	40.998645	599.218191
21.105200	31.203227	36.129909	40.068159	43.008855	32.120216	36.933556	42.351357	33.027610	37.711008	42.499533	32.639806	37.474954	41.504932	33.010656	37.818167	40.949548	598.451491
21.130206	31.158026	36.080976	40.017806	42.957992	32.074334	36.884358	42.300702	32.981032	37.661690	42.449100	32.593672	37.425785	41.454602	32.964182	37.768997	40.899146	597.672400
21.155212	31.112824	36.032044	39.967454	42.907130	32.028452	36.835160	42.250047	32.934454	37.612373	42.398666	32.547538	37.376617	41.404272	32.917708	37.719828	40.848743	596.893308
21.180219	31.067623	35.983112	39.917101	42.856267	31.982570	36.785961	42.199392	32.887876	37.563055	42.348232	32.501404	37.327448	41.353941	32.871234	37.670658	40.798340	596.114217
21.205225	31.022421	35.934180	39.866749	42.805405	31.936688	36.736763	42.148737	32.841298	37.513738	42.297799	32.455270	37.278279	41.303611	32.824760	37.621489	40.747938	595.335124
21.230231	30.977220	35.885248	39.816396	42.754542	31.890806	36.687564	42.098082	32.794719	37.464420	42.247365	32.409136	37.229110	41.253280	32.778286	37.572319	40.697535	594.556031
21.255237	30.932019	35.836316	39.766044	42.703680	31.844924	36.638366	42.047427	32.748141	37.415103	42.196931	32.363002	37.179941	41.202950	32.731812	37.523149	40.647132	593.776937
21.280243	30.886817	35.787383	39.715691	42.652817	31.799042	36.589168	41.996772	32.701563	37.365785	42.146497	32.316868	37.130773	41.152620	32.685338	37.473980	40.596729	592.997843
21.305249	30.841616	35.738451	39.665339	42.601955	31.753160	36.539969	41.946117	32.654985	37.316468	42.096064	32.270734	37.081604	41.102289	32.638864	37.424810	40.546325	592.218748
21.330256	30.796414	35.689519	39.614986	42.551092	31.707278	36.490771	41.895462	32.608406	37.267150	42.045630	32.224600	37.032435	41.051958	32.592389	37.375639	40.495922	591.439653
21.355262	30.751131	35.640560	39.564492	42.500172	31.661342	36.441545	41.844840	32.561773	37.217833	41.995282	32.178410	36.983266	41.001583	32.545887	37.326467	40.445610	590.660195
21.380268	30.705468	35.591476	39.513348	42.448990	31.615155	36.392193	41.794372	32.514884	37.168521	41.945334	32.131966	36.934097	40.951003	32.499254	37.277285	40.395720	589.879067
21.405274	30.659805	35.542393	39.462204	42.397807	31.568968	36.342841	41.743904	32.467996	37.119208	41.895385	32.085522	36.884928	40.900422	32.452621	37.228102	40.345830	589.097938
21.430280	30.614143	35.493309	39.411060	42.346625	31.522781	36.293489	41.693436	32.421108	37.069896	41.845436	32.039077	36.835759	40.849842	32.405989	37.178919	40.295940	588.316809
21.455286	30.568480	35.444226	39.359916	42.295442	31.476594	36.244137	41.642968	32.374219	37.020583	41.795487	31.992633	36.786590	40.799261	32.359356	37.129737	40.246050	587.535680
21.480292	30.522817	35.395143	39.308773	42.244259	31.430407	36.194785	41.592500	32.327330	36.971270	41.745539	31.946188	36.737421	40.748681	32.312723	37.080554	40.196160	586.754551
21.505299	30.477155	35.346059	39.257629	42.193077	31.384220	36.145433	41.542032	32.280442	36.921958	41.695590	31.899744	36.688252	40.698101	32.266090	37.031371	40.146270	585.973421
21.530305	30.431492	35.296976	39.206485	42.141894	31.338033	36.096081	41.491564	32.233553	36.872645	41.645641	31.853299	36.639083	40.647520	32.219456	36.982189	40.096380	585.192291
21.555311	30.385829	35.247893	39.155341	42.090712	31.291846	36.046729	41.441096	32.186665	36.823332	41.595692	31.806854	36.589913	40.596940	32.172823	36.933006	40.046490	584.411161
21.580317	30.340167	35.198809	39.104197	42.039529	31.245659	35.997377	41.390628	32.139776	36.774020	41.545743	31.760410	36.540744	40.546359	32.126190	36.883823	39.996600	583.630030
21.605323	30.294422	35.149670	39.053056	41.988346	31.199385	35.947993	41.340126	32.092830	36.724677	41.495795	31.713876	36.491477	40.495739	32.079464	36.834523	39.946566	582.847946
21.630329	30.248306	35.100279	39.001924	41.937164	31.152722	35.898470	41.289471	32.045626	36.675195	41.445851	31.666940	36.441765	40.444937	32.032319	36.784694	39.895881	582.061544
21.655336	30.202190	35.050888	38.950793	41.885981	31.106059	35.848947	41.238816	31.998423	36.625714	41.395907	31.620004	36.392052	40.394136	31.985173	36.734864	39.845196	581.275142
21.680342	30.156073	35.001497	38.899661	41.834799	31.059396	35.799423	41.188160	31.951219	36.576233	41.345963	31.573067	36.342340	40.343335	31.938028	36.685034	39.794511	580.488739
21.705348	30.109957	34.952106	38.848530	41.783616	31.012732	35.749900	41.137505	31.904014	36.526751	41.296019	31.526131	36.292627	40.292533	31.890883	36.635205	39.743826	579.702336
21.730354	30.063841	34.902715	38.797398	41.732433	30.966069	35.700376	41.086850	31.856810	36.477270	41.246075	31.479195	36.242915	40.241732	31.843737	36.585375	39.693141	578.915932
21.755360	30.017724	34.853324	38.746267	41.681251	30.919406	35.650853	41.036194	31.809606	36.427788	41.196131	31.432259	36.193202	40.190930	31.796592	36.535545	39.642455	578.129527
21.780366	29.971608	34.803933	38.695135	41.630068	30.872742	35.601329	40.985539	31.762402	36.378306	41.146187	31.385322	36.143490	40.140128	31.749446	36.485715	39.591770	577.343122
21.805373	29.925492	34.754542	38.644003	41.578886	30.826079	35.551806	40.934883	31.715198	36.328825	41.096243	31.338386	36.093777	40.089327	31.702301	36.435885	39.541084	576.556717
21.830379	29.879376	34.705150	38.592872	41.527703	30.779416	35.502283	40.884228	31.667994	36.279343	41.046299	31.291450	36.044064	40.038525	31.655155	36.386055	39.490399	575.770311
21.855385	29.833289	34.655843	38.541884	41.476579	30.732753	35.452730	40.833535	31.620817	36.229859	40.996308	31.244513	35.994384	39.987767	31.608009	36.336266	39.439760	574.984298
21.880391	29.787333	34.606911	38.491537	41.425716	30.686095	35.403048	40.782677	31.573762	36.180364	40.946109	31.197577	35.944850	39.937205	31.560864	36.286659	39.389334	574.200039
21.905397	29.741377	34.557979	38.441189	41.374854	30.639437	35.353365	40.731818	31.526707	36.130869	40.895910	31.150641	35.895315	39.886643	31.513718	36.237052	39.338908	573.415781
21.930403	29.695422	34.509047	38.390842	41.323991	30.592778	35.303683	40.680960	31.479651	36.081374	40.845710	31.103704	35.845780	39.836080	31.466572	36.187445	39.288482	572.631521
21.955410	29.649466	34.460115	38.340495	41.273129	30.546120	35.254000	40.630102	31.432596	36.031879	40.795511	31.056768	35.796246	39.785518	31.419426	36.137838	39.238055	571.847262
21.980416	29.603510	34.411182	38.290147	41.222266	30.499461	35.204318	40.579243	31.385541	35.982384	40.745312	31.009831	35.746711	39.734955	31.372280	36.088231	39.187629	571.063002
22.005422	29.557555	34.362250	38.239800	41.171404	30.452803	35.154635	40.528385	31.338486	35.932889	40.695113	30.962895	35.697176	39.684392	31.325134	36.038623	39.137202	570.278741
22.030428	29.511599	34.313318	38.189453	41.120541	30.406144	35.104952	40.477527	31.291431	35.883394	40.644914	30.915958	35.647641	39.633829	31.277988	35.989016	39.086776	569.494481
22.055434	29.465643	34.264386	38.139105	41.069679	30.359486	35.055270	40.426669	31.244375	35.833898	40.594714	30.869022	35.598107	39.583267	31.230842	35.939408	39.036349	568.710219
22.080440	29.419687	34.215454	38.088758	41.018816	30.312827	35.005587	40.375810	31.197320	35.784403	40.544515	30.822085	35.548572	39.532704	31.183696	35.889801	38.985923	567.925958
22.105447	29.374183	34.166867	38.038760	40.968322	30.266658	34.956389	40.325422	31.150733	35.735261	40.494677	30.775622	35.499447	39.482532	31.137017	35.840592	38.935894	567.148375
22.130453	29.330656	34.119795	37.990292	40.919439	30.222636	34.909317	40.277091	31.106201	35.687663	40.446424	30.731236	35.452123	39.434075	31.092388	35.793133	38.887607	566.400077
22.155459	29.287129	34.072724	37.941825	40.870557	30.178614	34.862245	40.228761	31.061668	35.640064	40.398170	30.686850	35.404798	39.385619	31.047759	35.745674	38.839321	565.651778
22.180465	29.243603	34.025652	37.893358	40.821675	30.134592	34.815173	40.180430	31.017135	35.592466	40.349917	30.642464	35.357473	39.337162	31.003129	35.698215	38.791035	564.903479
22.205471	29.200076	33.978580	37.844891	40.772793	30.090570	34.768101	40.132100	30.972602	35.544868	40.301663	30.598078	35.310148	39.288705	30.958500	35.650756	38.742749	564.155180
22.230477	29.156549	33.931508	37.796423	40.723911	30.046548	34.721029	40.083769	30.928069	35.497270	40.253409	30.553692	35.262823	39.240249	30.913870	35.603297	38.694462	563.406880
22.255483	29.113023	33.884437	37.747956	40.675029	30.002525	34.673957	40.035439	30.883536	35.449672	40.205156	30.509305	35.215498	39.191792	30.869241	35.555838	38.646176	562.658580
22.280490	29.069496	33.837365	37.699489	40.626147	29.958503	34.626884	39.987108	30.839003	35.402073	40.156902	30.464919	35.168173	39.143335	30.824611	35.508379	38.597890	561.910279
22.305496	29.025970	33.790293	37.651022	40.577265	29.914481	34.579812	39.938778	30.794470	35.354475	40.108649	30.420533	35.120848	39.094878	30.779981	35.460920	38.549603	561.161978
22.330502	28.982443	33.743221	37.602554	40.528383	29.870458	34.532740	39.890447	30.749937	35.306877	40.060395	30.376147	35.073523	39.046421	30.735352	35.413461	38.501317	560.413677
22.355508	28.939579	33.696733	37.554562	40.479992	29.827045	34.486249	39.842664	30.706051	35.259957	40.012741	30.332480	35.026786	38.998492	30.691382	35.366617	38.453635	559.674964
22.380514	28.899569	33.652762	37.508621	40.433721	29.786258	34.442267	39.797242	30.664957	35.215963	39.967672	30.291914	34.982585	38.952835	30.650261	35.322426	38.408564	558.977618
22.405520	28.859559	33.608791	37.462680	40.387450	29.745471	34.398285	39.751820	30.623863	35.171969	39.922604	30.251349	34.938384	38.907179	30.609141	35.278236	38.363493	558.280272
22.430527	28.819549	33.564820	37.416738	40.341178	29.704684	34.354302	39.706398	30.582769	35.127975	39.877535	30.210783	34.894183	38.861523	30.568020	35.234046	38.318422	557.582925
22.455533	28.779539	33.520849	37.370797	40.294907	29.663896	34.310320	39.660976	30.541675	35.083981	39.832466	30.170218	34.849982	38.815866	30.526899	35.189855	38.273351	556.885578
22.480539	28.739529	33.476878	37.324855	40.248635	29.623109	34.266338	39.615554	30.500581	35.039987	39.787398	30.129653	34.805781	38.770210	30.485778	35.145665	38.228280	556.188231
22.505545	28.699519	33.432908	37.278914	40.202364	29.582322	34.222355	39.570132	30.459487	34.995994	39.742329	30.089087	34.761580	38.724554	30.444657	35.101474	38.183208	555.490883
22.530551	28.659509	33.388937	37.232972	40.156093	29.541535	34.178373	39.524710	30.418393	34.952000	39.697260	30.048522	34.717379	38.678897	30.403536	35.057283	38.138137	554.793535
22.555557	28.619499	33.344966	37.187031	40.109821	29.500748	34.134391	39.479289	30.377299	34.908006	39.652191	30.007956	34.673178	38.633241	30.362415	35.013093	38.093065	554.096187
22.580564	28.579489	33.300995	37.141089	40.063550	29.459961	34.090408	39.433867	30.336205	34.864012	39.607122	29.967391	34.628977	38.587584	30.321294	34.968902	38.047993	553.398838
22.605570	28.539626	33.257258	37.095387	40.017469	29.419381	34.046549	39.388483	30.295322	34.820183	39.562144	29.926945	34.584990	38.542061	30.280427	34.924915	38.003020	552.704161
22.630576	28.500387	33.214518	37.050701	39.972198	29.379679	34.003211	39.343263	30.255334	34.777050	39.517556	29.887010	34.541907	38.497106	30.240642	34.881797	37.958469	552.020828
22.655582	28.461148	33.171777	37.006015	39.926927	29.339978	33.959874	39.298043	30.215346	34.733918	39.472967	29.847074	34.498825	38.452151	30.200856	34.838678	37.913917	551.337494
22.680588	28.421908	33.129036	36.961330	39.881656	29.300277	33.916537	39.252823	30.175358	34.690786	39.428378	29.807139	34.455742	38.407196	30.161070	34.795559	37.869366	550.654160
22.705594	28.382669	33.086296	36.916644	39.836385	29.260576	33.873199	39.207603	30.135370	34.647653	39.383789	29.767203	34.412660	38.362241	30.121284	34.752440	37.824815	549.970826
22.730601	28.343430	33.043555	36.871958	39.791113	29.220875	33.829862	39.162382	30.095382	34.604521	39.339200	29.727268	34.369577	38.317285	30.081498	34.709321	37.780263	549.287491
22.755607	28.304191	33.000814	36.827272	39.745842	29.181174	33.786525	39.117162	30.055394	34.561389	39.294610	29.687332	34.326494	38.272330	30.041713	34.666202	37.735711	548.604156
22.780613	28.264951	32.958074	36.782586	39.700571	29.141473	33.743187	39.071942	30.015406	34.518256	39.250021	29.647396	34.283412	38.227375	30.001926	34.623084	37.691160	547.920820
22.805619	28.225712	32.915333	36.737900	39.655300	29.101771	33.699850	39.026722	29.975418	34.475124	39.205432	29.607461	34.240329	38.182420	29.962140	34.579965	37.646608	547.237484
22.830625	28.186473	32.872592	36.693214	39.610029	29.062070	33.656513	38.981501	29.935430	34.431991	39.160843	29.567525	34.197246	38.137465	29.922354	34.536846	37.602056	546.554147
22.855631	28.147113	32.829734	36.648435	39.564692	29.022278	33.613084	38.936242	29.895259	34.388727	39.116161	29.527499	34.154055	38.092466	29.882373	34.493602	37.557401	545.869121
22.880638	28.107253	32.786383	36.603268	39.519081	28.982106	33.569272	38.890820	29.854326	34.344915	39.071091	29.487093	34.110410	38.047284	29.841577	34.449841	37.512314	545.177033
22.905644	28.067392	32.743032	36.558101	39.473469	28.941933	33.525460	38.845398	29.813392	34.301102	39.026022	29.446688	34.066766	38.002103	29.800780	34.406080	37.467227	544.484945
22.930650	28.027532	32.699681	36.512934	39.427858	28.901761	33.481648	38.799976	29.772458	34.257289	38.980952	29.406283	34.023121	37.956921	29.759983	34.362318	37.422140	543.792857
22.955656	27.987671	32.656331	36.467767	39.382247	28.861589	33.437836	38.754554	29.731525	34.213477	38.935883	29.365877	33.979477	37.911739	29.719187	34.318557	37.377053	543.100768
22.980662	27.947811	32.612980	36.422600	39.336636	28.821416	33.394025	38.709132	29.690591	34.169664	38.890813	29.325472	33.935832	37.866558	29.678390	34.274795	37.331965	542.408679
23.005668	27.907950	32.569629	36.377434	39.291025	28.781244	33.350213	38.663710	29.649657	34.125851	38.845744	29.285066	33.892188	37.821376	29.637593	34.231033	37.286878	541.716590
23.030674	27.868090	32.526278	36.332267	39.245413	28.741072	33.306401	38.618287	29.608724	34.082038	38.800674	29.244661	33.848543	37.776194	29.596796	34.187271	37.241791	541.024500
